maladie,annee,region,indicateur,valeur,unite
digestive,2019,Centre-Val de Loire,prevalence,7.32,%
digestive,2019,Centre-Val de Loire,incidence,216.0,pour 100 000 hab
digestive,2019,Centre-Val de Loire,mortalite,32.0,pour 100 000 hab
digestive,2019,Corse,prevalence,7.22,%
digestive,2019,Corse,incidence,215.0,pour 100 000 hab
digestive,2019,Corse,mortalite,31.0,pour 100 000 hab
digestive,2019,Grand Est,prevalence,7.22,%
digestive,2019,Grand Est,incidence,215.0,pour 100 000 hab
digestive,2019,Grand Est,mortalite,31.0,pour 100 000 hab
digestive,2019,Hauts-de-France,prevalence,7.22,%
digestive,2019,Hauts-de-France,incidence,215.0,pour 100 000 hab
digestive,2019,Hauts-de-France,mortalite,31.0,pour 100 000 hab
digestive,2019,Normandie,prevalence,8.02,%
digestive,2019,Normandie,incidence,223.0,pour 100 000 hab
digestive,2019,Normandie,mortalite,24.0,pour 100 000 hab
digestive,2019,Nouvelle-Aquitaine,prevalence,7.42,%
digestive,2019,Nouvelle-Aquitaine,incidence,217.0,pour 100 000 hab
digestive,2019,Nouvelle-Aquitaine,mortalite,33.0,pour 100 000 hab
digestive,2019,Occitanie,prevalence,7.92,%
digestive,2019,Occitanie,incidence,212.0,pour 100 000 hab
digestive,2019,Occitanie,mortalite,28.0,pour 100 000 hab
digestive,2019,Pays de la Loire,prevalence,7.42,%
digestive,2019,Pays de la Loire,incidence,227.0,pour 100 000 hab
digestive,2019,Pays de la Loire,mortalite,28.0,pour 100 000 hab
digestive,2019,Provence-Alpes-Côte d'Azur,prevalence,7.32,%
digestive,2019,Provence-Alpes-Côte d'Azur,incidence,206.0,pour 100 000 hab
digestive,2019,Provence-Alpes-Côte d'Azur,mortalite,22.0,pour 100 000 hab
digestive,2019,Île-de-France,prevalence,7.32,%
digestive,2019,Île-de-France,incidence,226.0,pour 100 000 hab
digestive,2019,Île-de-France,mortalite,27.0,pour 100 000 hab
obesite,2019,Auvergne-Rhône-Alpes,prevalence,12.3,%
obesite,2019,Auvergne-Rhône-Alpes,incidence,267.0,pour 100 000 hab
obesite,2019,Auvergne-Rhône-Alpes,mortalite,5.0,pour 100 000 hab
obesite,2019,Bourgogne-Franche-Comté,prevalence,12.7,%
obesite,2019,Bourgogne-Franche-Comté,incidence,291.0,pour 100 000 hab
obesite,2019,Bourgogne-Franche-Comté,mortalite,9.0,pour 100 000 hab
obesite,2019,Bretagne,prevalence,12.4,%
obesite,2019,Bretagne,incidence,256.0,pour 100 000 hab
obesite,2019,Bretagne,mortalite,6.0,pour 100 000 hab
obesite,2019,Centre-Val de Loire,prevalence,12.9,%
obesite,2019,Centre-Val de Loire,incidence,257.0,pour 100 000 hab
obesite,2019,Centre-Val de Loire,mortalite,5.0,pour 100 000 hab
obesite,2019,Corse,prevalence,12.8,%
obesite,2019,Corse,incidence,256.0,pour 100 000 hab
obesite,2019,Corse,mortalite,10.0,pour 100 000 hab
obesite,2019,Grand Est,prevalence,13.4,%
obesite,2019,Grand Est,incidence,286.0,pour 100 000 hab
obesite,2019,Grand Est,mortalite,10.0,pour 100 000 hab
obesite,2019,Hauts-de-France,prevalence,12.8,%
obesite,2019,Hauts-de-France,incidence,276.0,pour 100 000 hab
obesite,2019,Hauts-de-France,mortalite,10.0,pour 100 000 hab
obesite,2019,Normandie,prevalence,12.4,%
obesite,2019,Normandie,incidence,264.0,pour 100 000 hab
obesite,2019,Normandie,mortalite,6.0,pour 100 000 hab
obesite,2019,Nouvelle-Aquitaine,prevalence,12.4,%
obesite,2019,Nouvelle-Aquitaine,incidence,268.0,pour 100 000 hab
obesite,2019,Nouvelle-Aquitaine,mortalite,6.0,pour 100 000 hab
obesite,2019,Occitanie,prevalence,13.1,%
obesite,2019,Occitanie,incidence,283.0,pour 100 000 hab
obesite,2019,Occitanie,mortalite,7.0,pour 100 000 hab
obesite,2019,Pays de la Loire,prevalence,12.8,%
obesite,2019,Pays de la Loire,incidence,268.0,pour 100 000 hab
obesite,2019,Pays de la Loire,mortalite,10.0,pour 100 000 hab
obesite,2019,Provence-Alpes-Côte d'Azur,prevalence,13.1,%
obesite,2019,Provence-Alpes-Côte d'Azur,incidence,287.0,pour 100 000 hab
obesite,2019,Provence-Alpes-Côte d'Azur,mortalite,7.0,pour 100 000 hab
obesite,2019,Île-de-France,prevalence,13.3,%
obesite,2019,Île-de-France,incidence,257.0,pour 100 000 hab
obesite,2019,Île-de-France,mortalite,9.0,pour 100 000 hab
respiratoire_asthme,2019,Auvergne-Rhône-Alpes,prevalence,6.5,%
respiratoire_asthme,2019,Auvergne-Rhône-Alpes,incidence,94.0,pour 100 000 hab
respiratoire_asthme,2019,Auvergne-Rhône-Alpes,mortalite,2.0,pour 100 000 hab
respiratoire_asthme,2019,Bourgogne-Franche-Comté,prevalence,6.5,%
respiratoire_asthme,2019,Bourgogne-Franche-Comté,incidence,98.0,pour 100 000 hab
respiratoire_asthme,2019,Bourgogne-Franche-Comté,mortalite,3.0,pour 100 000 hab
respiratoire_asthme,2019,Bretagne,prevalence,6.2,%
respiratoire_asthme,2019,Bretagne,incidence,83.0,pour 100 000 hab
respiratoire_asthme,2019,Bretagne,mortalite,3.0,pour 100 000 hab
respiratoire_asthme,2019,Centre-Val de Loire,prevalence,6.3,%
respiratoire_asthme,2019,Centre-Val de Loire,incidence,94.0,pour 100 000 hab
respiratoire_asthme,2019,Centre-Val de Loire,mortalite,2.0,pour 100 000 hab
respiratoire_asthme,2019,Corse,prevalence,6.2,%
respiratoire_asthme,2019,Corse,incidence,93.0,pour 100 000 hab
respiratoire_asthme,2019,Corse,mortalite,4.0,pour 100 000 hab
respiratoire_asthme,2019,Grand Est,prevalence,6.8,%
respiratoire_asthme,2019,Grand Est,incidence,93.0,pour 100 000 hab
respiratoire_asthme,2019,Grand Est,mortalite,4.0,pour 100 000 hab
respiratoire_asthme,2019,Hauts-de-France,prevalence,6.6,%
respiratoire_asthme,2019,Hauts-de-France,incidence,93.0,pour 100 000 hab
respiratoire_asthme,2019,Hauts-de-France,mortalite,4.0,pour 100 000 hab
respiratoire_asthme,2019,Normandie,prevalence,6.2,%
respiratoire_asthme,2019,Normandie,incidence,101.0,pour 100 000 hab
respiratoire_asthme,2019,Normandie,mortalite,3.0,pour 100 000 hab
respiratoire_asthme,2019,Nouvelle-Aquitaine,prevalence,6.6,%
respiratoire_asthme,2019,Nouvelle-Aquitaine,incidence,95.0,pour 100 000 hab
respiratoire_asthme,2019,Nouvelle-Aquitaine,mortalite,3.0,pour 100 000 hab
respiratoire_asthme,2019,Occitanie,prevalence,6.5,%
respiratoire_asthme,2019,Occitanie,incidence,90.0,pour 100 000 hab
respiratoire_asthme,2019,Occitanie,mortalite,4.0,pour 100 000 hab
respiratoire_asthme,2019,Pays de la Loire,prevalence,6.6,%
respiratoire_asthme,2019,Pays de la Loire,incidence,105.0,pour 100 000 hab
respiratoire_asthme,2019,Pays de la Loire,mortalite,4.0,pour 100 000 hab
respiratoire_asthme,2019,Provence-Alpes-Côte d'Azur,prevalence,6.1,%
respiratoire_asthme,2019,Provence-Alpes-Côte d'Azur,incidence,84.0,pour 100 000 hab
respiratoire_asthme,2019,Provence-Alpes-Côte d'Azur,mortalite,4.0,pour 100 000 hab
respiratoire_asthme,2019,Île-de-France,prevalence,6.3,%
respiratoire_asthme,2019,Île-de-France,incidence,104.0,pour 100 000 hab
respiratoire_asthme,2019,Île-de-France,mortalite,3.0,pour 100 000 hab
sida,2019,Auvergne-Rhône-Alpes,prevalence,0.43,%
sida,2019,Auvergne-Rhône-Alpes,incidence,18.0,pour 100 000 hab
sida,2019,Auvergne-Rhône-Alpes,mortalite,3.0,pour 100 000 hab
sida,2019,Bourgogne-Franche-Comté,prevalence,0.42,%
sida,2019,Bourgogne-Franche-Comté,incidence,22.0,pour 100 000 hab
sida,2019,Bourgogne-Franche-Comté,mortalite,3.0,pour 100 000 hab
sida,2019,Bretagne,prevalence,0.42,%
sida,2019,Bretagne,incidence,17.0,pour 100 000 hab
sida,2019,Bretagne,mortalite,4.0,pour 100 000 hab
sida,2019,Centre-Val de Loire,prevalence,0.43,%
sida,2019,Centre-Val de Loire,incidence,18.0,pour 100 000 hab
sida,2019,Centre-Val de Loire,mortalite,5.0,pour 100 000 hab
sida,2019,Corse,prevalence,0.42,%
sida,2019,Corse,incidence,17.0,pour 100 000 hab
sida,2019,Corse,mortalite,4.0,pour 100 000 hab
sida,2019,Grand Est,prevalence,0.42,%
sida,2019,Grand Est,incidence,17.0,pour 100 000 hab
sida,2019,Grand Est,mortalite,6.0,pour 100 000 hab
sida,2019,Hauts-de-France,prevalence,0.42,%
sida,2019,Hauts-de-France,incidence,17.0,pour 100 000 hab
sida,2019,Hauts-de-France,mortalite,4.0,pour 100 000 hab
sida,2019,Normandie,prevalence,0.45,%
sida,2019,Normandie,incidence,25.0,pour 100 000 hab
sida,2019,Normandie,mortalite,4.0,pour 100 000 hab
sida,2019,Nouvelle-Aquitaine,prevalence,0.44,%
sida,2019,Nouvelle-Aquitaine,incidence,19.0,pour 100 000 hab
sida,2019,Nouvelle-Aquitaine,mortalite,4.0,pour 100 000 hab
sida,2019,Occitanie,prevalence,0.44,%
sida,2019,Occitanie,incidence,24.0,pour 100 000 hab
sida,2019,Occitanie,mortalite,3.0,pour 100 000 hab
sida,2019,Pays de la Loire,prevalence,0.44,%
sida,2019,Pays de la Loire,incidence,19.0,pour 100 000 hab
sida,2019,Pays de la Loire,mortalite,4.0,pour 100 000 hab
sida,2019,Provence-Alpes-Côte d'Azur,prevalence,0.43,%
sida,2019,Provence-Alpes-Côte d'Azur,incidence,18.0,pour 100 000 hab
sida,2019,Provence-Alpes-Côte d'Azur,mortalite,3.0,pour 100 000 hab
sida,2019,Île-de-France,prevalence,0.43,%
sida,2019,Île-de-France,incidence,18.0,pour 100 000 hab
sida,2019,Île-de-France,mortalite,5.0,pour 100 000 hab
troubles_mentaux,2019,Auvergne-Rhône-Alpes,prevalence,15.2,%
troubles_mentaux,2019,Auvergne-Rhône-Alpes,incidence,338.0,pour 100 000 hab
troubles_mentaux,2019,Auvergne-Rhône-Alpes,mortalite,16.0,pour 100 000 hab
troubles_mentaux,2019,Bourgogne-Franche-Comté,prevalence,15.6,%
troubles_mentaux,2019,Bourgogne-Franche-Comté,incidence,312.0,pour 100 000 hab
troubles_mentaux,2019,Bourgogne-Franche-Comté,mortalite,16.0,pour 100 000 hab
troubles_mentaux,2019,Bretagne,prevalence,15.3,%
troubles_mentaux,2019,Bretagne,incidence,307.0,pour 100 000 hab
troubles_mentaux,2019,Bretagne,mortalite,13.0,pour 100 000 hab
troubles_mentaux,2019,Centre-Val de Loire,prevalence,15.8,%
troubles_mentaux,2019,Centre-Val de Loire,incidence,338.0,pour 100 000 hab
troubles_mentaux,2019,Centre-Val de Loire,mortalite,14.0,pour 100 000 hab
troubles_mentaux,2019,Corse,prevalence,15.7,%
troubles_mentaux,2019,Corse,incidence,347.0,pour 100 000 hab
troubles_mentaux,2019,Corse,mortalite,13.0,pour 100 000 hab
troubles_mentaux,2019,Grand Est,prevalence,16.3,%
troubles_mentaux,2019,Grand Est,incidence,307.0,pour 100 000 hab
troubles_mentaux,2019,Grand Est,mortalite,19.0,pour 100 000 hab
troubles_mentaux,2019,Hauts-de-France,prevalence,15.7,%
troubles_mentaux,2019,Hauts-de-France,incidence,317.0,pour 100 000 hab
troubles_mentaux,2019,Hauts-de-France,mortalite,17.0,pour 100 000 hab
troubles_mentaux,2019,Normandie,prevalence,15.3,%
troubles_mentaux,2019,Normandie,incidence,355.0,pour 100 000 hab
troubles_mentaux,2019,Normandie,mortalite,13.0,pour 100 000 hab
troubles_mentaux,2019,Nouvelle-Aquitaine,prevalence,15.3,%
troubles_mentaux,2019,Nouvelle-Aquitaine,incidence,349.0,pour 100 000 hab
troubles_mentaux,2019,Nouvelle-Aquitaine,mortalite,17.0,pour 100 000 hab
troubles_mentaux,2019,Occitanie,prevalence,16.0,%
troubles_mentaux,2019,Occitanie,incidence,314.0,pour 100 000 hab
troubles_mentaux,2019,Occitanie,mortalite,16.0,pour 100 000 hab
troubles_mentaux,2019,Pays de la Loire,prevalence,15.7,%
troubles_mentaux,2019,Pays de la Loire,incidence,309.0,pour 100 000 hab
troubles_mentaux,2019,Pays de la Loire,mortalite,17.0,pour 100 000 hab
troubles_mentaux,2019,Provence-Alpes-Côte d'Azur,prevalence,16.0,%
troubles_mentaux,2019,Provence-Alpes-Côte d'Azur,incidence,308.0,pour 100 000 hab
troubles_mentaux,2019,Provence-Alpes-Côte d'Azur,mortalite,12.0,pour 100 000 hab
troubles_mentaux,2019,Île-de-France,prevalence,16.2,%
troubles_mentaux,2019,Île-de-France,incidence,348.0,pour 100 000 hab
troubles_mentaux,2019,Île-de-France,mortalite,14.0,pour 100 000 hab
troubles_neurologiques,2019,Auvergne-Rhône-Alpes,prevalence,4.45,%
troubles_neurologiques,2019,Auvergne-Rhône-Alpes,incidence,73.0,pour 100 000 hab
troubles_neurologiques,2019,Auvergne-Rhône-Alpes,mortalite,12.0,pour 100 000 hab
troubles_neurologiques,2019,Bourgogne-Franche-Comté,prevalence,4.45,%
troubles_neurologiques,2019,Bourgogne-Franche-Comté,incidence,77.0,pour 100 000 hab
troubles_neurologiques,2019,Bourgogne-Franche-Comté,mortalite,16.0,pour 100 000 hab
troubles_neurologiques,2019,Bretagne,prevalence,4.15,%
troubles_neurologiques,2019,Bretagne,incidence,62.0,pour 100 000 hab
troubles_neurologiques,2019,Bretagne,mortalite,11.0,pour 100 000 hab
troubles_neurologiques,2019,Centre-Val de Loire,prevalence,4.25,%
troubles_neurologiques,2019,Centre-Val de Loire,incidence,63.0,pour 100 000 hab
troubles_neurologiques,2019,Centre-Val de Loire,mortalite,12.0,pour 100 000 hab
troubles_neurologiques,2019,Corse,prevalence,4.15,%
troubles_neurologiques,2019,Corse,incidence,62.0,pour 100 000 hab
troubles_neurologiques,2019,Corse,mortalite,11.0,pour 100 000 hab
troubles_neurologiques,2019,Grand Est,prevalence,4.75,%
troubles_neurologiques,2019,Grand Est,incidence,72.0,pour 100 000 hab
troubles_neurologiques,2019,Grand Est,mortalite,11.0,pour 100 000 hab
troubles_neurologiques,2019,Hauts-de-France,prevalence,4.55,%
troubles_neurologiques,2019,Hauts-de-France,incidence,62.0,pour 100 000 hab
troubles_neurologiques,2019,Hauts-de-France,mortalite,11.0,pour 100 000 hab
troubles_neurologiques,2019,Normandie,prevalence,4.15,%
troubles_neurologiques,2019,Normandie,incidence,70.0,pour 100 000 hab
troubles_neurologiques,2019,Normandie,mortalite,19.0,pour 100 000 hab
troubles_neurologiques,2019,Nouvelle-Aquitaine,prevalence,4.55,%
troubles_neurologiques,2019,Nouvelle-Aquitaine,incidence,74.0,pour 100 000 hab
troubles_neurologiques,2019,Nouvelle-Aquitaine,mortalite,13.0,pour 100 000 hab
troubles_neurologiques,2019,Occitanie,prevalence,4.45,%
troubles_neurologiques,2019,Occitanie,incidence,69.0,pour 100 000 hab
troubles_neurologiques,2019,Occitanie,mortalite,18.0,pour 100 000 hab
troubles_neurologiques,2019,Pays de la Loire,prevalence,4.55,%
troubles_neurologiques,2019,Pays de la Loire,incidence,74.0,pour 100 000 hab
troubles_neurologiques,2019,Pays de la Loire,mortalite,13.0,pour 100 000 hab
troubles_neurologiques,2019,Provence-Alpes-Côte d'Azur,prevalence,4.05,%
troubles_neurologiques,2019,Provence-Alpes-Côte d'Azur,incidence,73.0,pour 100 000 hab
troubles_neurologiques,2019,Provence-Alpes-Côte d'Azur,mortalite,12.0,pour 100 000 hab
troubles_neurologiques,2019,Île-de-France,prevalence,4.25,%
troubles_neurologiques,2019,Île-de-France,incidence,63.0,pour 100 000 hab
troubles_neurologiques,2019,Île-de-France,mortalite,12.0,pour 100 000 hab
cancer,2020,Auvergne-Rhône-Alpes,incidence,378.0,pour 100 000 hab
cancer,2020,Auvergne-Rhône-Alpes,mortalite,148.0,pour 100 000 hab
cancer,2020,Bourgogne-Franche-Comté,incidence,402.0,pour 100 000 hab
cancer,2020,Bourgogne-Franche-Comté,mortalite,137.0,pour 100 000 hab
cancer,2020,Bretagne,incidence,367.0,pour 100 000 hab
cancer,2020,Bretagne,mortalite,137.0,pour 100 000 hab
cancer,2020,Centre-Val de Loire,incidence,368.0,pour 100 000 hab
cancer,2020,Centre-Val de Loire,mortalite,148.0,pour 100 000 hab
cancer,2020,Corse,incidence,367.0,pour 100 000 hab
cancer,2020,Corse,mortalite,147.0,pour 100 000 hab
cancer,2020,Grand Est,incidence,397.0,pour 100 000 hab
cancer,2020,Grand Est,mortalite,147.0,pour 100 000 hab
cancer,2020,Hauts-de-France,incidence,387.0,pour 100 000 hab
cancer,2020,Hauts-de-France,mortalite,147.0,pour 100 000 hab
cancer,2020,Normandie,incidence,375.0,pour 100 000 hab
cancer,2020,Normandie,mortalite,140.0,pour 100 000 hab
cancer,2020,Nouvelle-Aquitaine,incidence,379.0,pour 100 000 hab
cancer,2020,Nouvelle-Aquitaine,mortalite,149.0,pour 100 000 hab
cancer,2020,Occitanie,incidence,394.0,pour 100 000 hab
cancer,2020,Occitanie,mortalite,144.0,pour 100 000 hab
cancer,2020,Pays de la Loire,incidence,379.0,pour 100 000 hab
cancer,2020,Pays de la Loire,mortalite,144.0,pour 100 000 hab
cancer,2020,Provence-Alpes-Côte d'Azur,incidence,398.0,pour 100 000 hab
cancer,2020,Provence-Alpes-Côte d'Azur,mortalite,138.0,pour 100 000 hab
cancer,2020,Île-de-France,incidence,368.0,pour 100 000 hab
cancer,2020,Île-de-France,mortalite,143.0,pour 100 000 hab
cardiovasculaire,2020,Auvergne-Rhône-Alpes,prevalence,9.5,%
cardiovasculaire,2020,Auvergne-Rhône-Alpes,mortalite,156.0,pour 100 000 hab
cardiovasculaire,2020,Bourgogne-Franche-Comté,prevalence,8.4,%
cardiovasculaire,2020,Bourgogne-Franche-Comté,mortalite,160.0,pour 100 000 hab
cardiovasculaire,2020,Bretagne,prevalence,8.4,%
cardiovasculaire,2020,Bretagne,mortalite,145.0,pour 100 000 hab
cardiovasculaire,2020,Centre-Val de Loire,prevalence,9.5,%
cardiovasculaire,2020,Centre-Val de Loire,mortalite,146.0,pour 100 000 hab
cardiovasculaire,2020,Corse,prevalence,9.4,%
cardiovasculaire,2020,Corse,mortalite,145.0,pour 100 000 hab
cardiovasculaire,2020,Grand Est,prevalence,9.4,%
cardiovasculaire,2020,Grand Est,mortalite,155.0,pour 100 000 hab
cardiovasculaire,2020,Hauts-de-France,prevalence,9.4,%
cardiovasculaire,2020,Hauts-de-France,mortalite,145.0,pour 100 000 hab
cardiovasculaire,2020,Normandie,prevalence,8.7,%
cardiovasculaire,2020,Normandie,mortalite,153.0,pour 100 000 hab
cardiovasculaire,2020,Nouvelle-Aquitaine,prevalence,9.6,%
cardiovasculaire,2020,Nouvelle-Aquitaine,mortalite,157.0,pour 100 000 hab
cardiovasculaire,2020,Occitanie,prevalence,9.1,%
cardiovasculaire,2020,Occitanie,mortalite,152.0,pour 100 000 hab
cardiovasculaire,2020,Pays de la Loire,prevalence,9.1,%
cardiovasculaire,2020,Pays de la Loire,mortalite,157.0,pour 100 000 hab
cardiovasculaire,2020,Provence-Alpes-Côte d'Azur,prevalence,8.5,%
cardiovasculaire,2020,Provence-Alpes-Côte d'Azur,mortalite,156.0,pour 100 000 hab
cardiovasculaire,2020,Île-de-France,prevalence,9.0,%
cardiovasculaire,2020,Île-de-France,mortalite,146.0,pour 100 000 hab
diabete,2020,Auvergne-Rhône-Alpes,prevalence,5.6,%
diabete,2020,Auvergne-Rhône-Alpes,incidence,452.0,pour 100 000 hab
diabete,2020,Bourgogne-Franche-Comté,prevalence,6.0,%
diabete,2020,Bourgogne-Franche-Comté,incidence,426.0,pour 100 000 hab
diabete,2020,Bretagne,prevalence,5.5,%
diabete,2020,Bretagne,incidence,421.0,pour 100 000 hab
diabete,2020,Centre-Val de Loire,prevalence,5.6,%
diabete,2020,Centre-Val de Loire,incidence,452.0,pour 100 000 hab
diabete,2020,Corse,prevalence,5.5,%
diabete,2020,Corse,incidence,461.0,pour 100 000 hab
diabete,2020,Grand Est,prevalence,5.5,%
diabete,2020,Grand Est,incidence,421.0,pour 100 000 hab
diabete,2020,Hauts-de-France,prevalence,5.5,%
diabete,2020,Hauts-de-France,incidence,431.0,pour 100 000 hab
diabete,2020,Normandie,prevalence,6.3,%
diabete,2020,Normandie,incidence,469.0,pour 100 000 hab
diabete,2020,Nouvelle-Aquitaine,prevalence,5.7,%
diabete,2020,Nouvelle-Aquitaine,incidence,463.0,pour 100 000 hab
diabete,2020,Occitanie,prevalence,6.2,%
diabete,2020,Occitanie,incidence,428.0,pour 100 000 hab
diabete,2020,Pays de la Loire,prevalence,5.7,%
diabete,2020,Pays de la Loire,incidence,423.0,pour 100 000 hab
diabete,2020,Provence-Alpes-Côte d'Azur,prevalence,5.6,%
diabete,2020,Provence-Alpes-Côte d'Azur,incidence,422.0,pour 100 000 hab
diabete,2020,Île-de-France,prevalence,5.6,%
diabete,2020,Île-de-France,incidence,462.0,pour 100 000 hab
digestive,2020,Auvergne-Rhône-Alpes,prevalence,7.44,%
digestive,2020,Auvergne-Rhône-Alpes,incidence,220.0,pour 100 000 hab
digestive,2020,Auvergne-Rhône-Alpes,mortalite,32.0,pour 100 000 hab
digestive,2020,Bourgogne-Franche-Comté,prevalence,7.84,%
digestive,2020,Bourgogne-Franche-Comté,incidence,224.0,pour 100 000 hab
digestive,2020,Bourgogne-Franche-Comté,mortalite,21.0,pour 100 000 hab
digestive,2020,Bretagne,prevalence,7.34,%
digestive,2020,Bretagne,incidence,209.0,pour 100 000 hab
digestive,2020,Bretagne,mortalite,21.0,pour 100 000 hab
digestive,2020,Centre-Val de Loire,prevalence,7.44,%
digestive,2020,Centre-Val de Loire,incidence,220.0,pour 100 000 hab
digestive,2020,Centre-Val de Loire,mortalite,32.0,pour 100 000 hab
digestive,2020,Corse,prevalence,7.34,%
digestive,2020,Corse,incidence,219.0,pour 100 000 hab
digestive,2020,Corse,mortalite,31.0,pour 100 000 hab
digestive,2020,Grand Est,prevalence,7.34,%
digestive,2020,Grand Est,incidence,219.0,pour 100 000 hab
digestive,2020,Grand Est,mortalite,31.0,pour 100 000 hab
digestive,2020,Hauts-de-France,prevalence,7.34,%
digestive,2020,Hauts-de-France,incidence,219.0,pour 100 000 hab
digestive,2020,Hauts-de-France,mortalite,31.0,pour 100 000 hab
digestive,2020,Normandie,prevalence,8.14,%
digestive,2020,Normandie,incidence,227.0,pour 100 000 hab
digestive,2020,Normandie,mortalite,24.0,pour 100 000 hab
digestive,2020,Nouvelle-Aquitaine,prevalence,7.54,%
digestive,2020,Nouvelle-Aquitaine,incidence,221.0,pour 100 000 hab
digestive,2020,Nouvelle-Aquitaine,mortalite,33.0,pour 100 000 hab
digestive,2020,Occitanie,prevalence,8.04,%
digestive,2020,Occitanie,incidence,216.0,pour 100 000 hab
digestive,2020,Occitanie,mortalite,28.0,pour 100 000 hab
digestive,2020,Pays de la Loire,prevalence,7.54,%
digestive,2020,Pays de la Loire,incidence,231.0,pour 100 000 hab
digestive,2020,Pays de la Loire,mortalite,28.0,pour 100 000 hab
digestive,2020,Provence-Alpes-Côte d'Azur,prevalence,7.44,%
digestive,2020,Provence-Alpes-Côte d'Azur,incidence,210.0,pour 100 000 hab
digestive,2020,Provence-Alpes-Côte d'Azur,mortalite,22.0,pour 100 000 hab
digestive,2020,Île-de-France,prevalence,7.44,%
digestive,2020,Île-de-France,incidence,230.0,pour 100 000 hab
digestive,2020,Île-de-France,mortalite,27.0,pour 100 000 hab
obesite,2020,Auvergne-Rhône-Alpes,prevalence,12.6,%
obesite,2020,Auvergne-Rhône-Alpes,incidence,272.0,pour 100 000 hab
obesite,2020,Auvergne-Rhône-Alpes,mortalite,5.0,pour 100 000 hab
obesite,2020,Bourgogne-Franche-Comté,prevalence,13.0,%
obesite,2020,Bourgogne-Franche-Comté,incidence,296.0,pour 100 000 hab
obesite,2020,Bourgogne-Franche-Comté,mortalite,9.0,pour 100 000 hab
obesite,2020,Bretagne,prevalence,12.7,%
obesite,2020,Bretagne,incidence,261.0,pour 100 000 hab
obesite,2020,Bretagne,mortalite,6.0,pour 100 000 hab
obesite,2020,Centre-Val de Loire,prevalence,13.2,%
obesite,2020,Centre-Val de Loire,incidence,262.0,pour 100 000 hab
obesite,2020,Centre-Val de Loire,mortalite,5.0,pour 100 000 hab
obesite,2020,Corse,prevalence,13.1,%
obesite,2020,Corse,incidence,261.0,pour 100 000 hab
obesite,2020,Corse,mortalite,10.0,pour 100 000 hab
obesite,2020,Grand Est,prevalence,13.7,%
obesite,2020,Grand Est,incidence,291.0,pour 100 000 hab
obesite,2020,Grand Est,mortalite,10.0,pour 100 000 hab
obesite,2020,Hauts-de-France,prevalence,13.1,%
obesite,2020,Hauts-de-France,incidence,281.0,pour 100 000 hab
obesite,2020,Hauts-de-France,mortalite,10.0,pour 100 000 hab
obesite,2020,Normandie,prevalence,12.7,%
obesite,2020,Normandie,incidence,269.0,pour 100 000 hab
obesite,2020,Normandie,mortalite,6.0,pour 100 000 hab
obesite,2020,Nouvelle-Aquitaine,prevalence,12.7,%
obesite,2020,Nouvelle-Aquitaine,incidence,273.0,pour 100 000 hab
obesite,2020,Nouvelle-Aquitaine,mortalite,6.0,pour 100 000 hab
obesite,2020,Occitanie,prevalence,13.4,%
obesite,2020,Occitanie,incidence,288.0,pour 100 000 hab
obesite,2020,Occitanie,mortalite,7.0,pour 100 000 hab
obesite,2020,Pays de la Loire,prevalence,13.1,%
obesite,2020,Pays de la Loire,incidence,273.0,pour 100 000 hab
obesite,2020,Pays de la Loire,mortalite,10.0,pour 100 000 hab
obesite,2020,Provence-Alpes-Côte d'Azur,prevalence,13.4,%
obesite,2020,Provence-Alpes-Côte d'Azur,incidence,292.0,pour 100 000 hab
obesite,2020,Provence-Alpes-Côte d'Azur,mortalite,7.0,pour 100 000 hab
obesite,2020,Île-de-France,prevalence,13.6,%
obesite,2020,Île-de-France,incidence,262.0,pour 100 000 hab
obesite,2020,Île-de-France,mortalite,9.0,pour 100 000 hab
respiratoire_asthme,2020,Auvergne-Rhône-Alpes,prevalence,6.6,%
respiratoire_asthme,2020,Auvergne-Rhône-Alpes,incidence,96.0,pour 100 000 hab
respiratoire_asthme,2020,Auvergne-Rhône-Alpes,mortalite,2.0,pour 100 000 hab
respiratoire_asthme,2020,Bourgogne-Franche-Comté,prevalence,6.6,%
respiratoire_asthme,2020,Bourgogne-Franche-Comté,incidence,100.0,pour 100 000 hab
respiratoire_asthme,2020,Bourgogne-Franche-Comté,mortalite,3.0,pour 100 000 hab
respiratoire_asthme,2020,Bretagne,prevalence,6.3,%
respiratoire_asthme,2020,Bretagne,incidence,85.0,pour 100 000 hab
respiratoire_asthme,2020,Bretagne,mortalite,3.0,pour 100 000 hab
respiratoire_asthme,2020,Centre-Val de Loire,prevalence,6.4,%
respiratoire_asthme,2020,Centre-Val de Loire,incidence,96.0,pour 100 000 hab
respiratoire_asthme,2020,Centre-Val de Loire,mortalite,2.0,pour 100 000 hab
respiratoire_asthme,2020,Corse,prevalence,6.3,%
respiratoire_asthme,2020,Corse,incidence,95.0,pour 100 000 hab
respiratoire_asthme,2020,Corse,mortalite,4.0,pour 100 000 hab
respiratoire_asthme,2020,Grand Est,prevalence,6.9,%
respiratoire_asthme,2020,Grand Est,incidence,95.0,pour 100 000 hab
respiratoire_asthme,2020,Grand Est,mortalite,4.0,pour 100 000 hab
respiratoire_asthme,2020,Hauts-de-France,prevalence,6.7,%
respiratoire_asthme,2020,Hauts-de-France,incidence,95.0,pour 100 000 hab
